value_id,post_id,unknown_field_id,value,post_id_1,org_slug,org_id,post_type_slug,post_type_id,unknown_field_slug
c5f70c9c3566a2a63c39f401,03c0d29ab8cf324c2b06e2b9,58cb8c5e9aec6e7672cb83af,English,03c0d29ab8cf324c2b06e2b9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-58cb8c5e
42196b3a8355a97631bdc291,03c0d29ab8cf324c2b06e2b9,b0fa0d1bf5064fde870dac50,5000.0,03c0d29ab8cf324c2b06e2b9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-b0fa0d1b
fd859c71c83d44cffedd0d54,03c0d29ab8cf324c2b06e2b9,c5199210cd2caf6d4ab9fdda,USD,03c0d29ab8cf324c2b06e2b9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-c5199210
15688639db0b5c7d4e6c0c72,03c0d29ab8cf324c2b06e2b9,0709466c579ccce350619791,"Master’s degree in a relevant field (minimum GPA: 3.0 out of 4.0)Academic transcriptsResearch proposal (minimum 3,000 words, must align with faculty research priorities)English proficiency: IELTS 6.5 / TOEFL iBT 79Letters of recommendation (at least two from previous professors or academic mentors)CV/Resume (highlighting research experience, publications, and academic achievements)Medical certificateProof of financial support (bank statement or scholarship confirmation)",03c0d29ab8cf324c2b06e2b9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-0709466c
698e80c437e55809829a6561,0452d99a0d9cf5a6be16d976,644e097c145fe17f7a34d4d0,160658310355,0452d99a0d9cf5a6be16d976,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-644e097c
bc218bc563bc8fc8642e8a9c,0452d99a0d9cf5a6be16d976,a837e8c664e10654ae221144,Eurasian Humanitarian Institute,0452d99a0d9cf5a6be16d976,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-a837e8c6
badd9745cda0fbf43c330b98,0452d99a0d9cf5a6be16d976,9c32a59002cfa5e45b738d5e,Business Administration,0452d99a0d9cf5a6be16d976,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-9c32a590
fbf2d480febe91be8aad654e,0452d99a0d9cf5a6be16d976,165fb71653b65bf041d84123,Postgraduate,0452d99a0d9cf5a6be16d976,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-165fb716
8ed7aefecdec30090513500f,0452d99a0d9cf5a6be16d976,55b210a3b7b76c3a433cc6e1,Administration; Business,0452d99a0d9cf5a6be16d976,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-55b210a3
3359ad2d387badc28e19c860,0452d99a0d9cf5a6be16d976,2d06ef850ee2577c9164d1f7,2,0452d99a0d9cf5a6be16d976,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-2d06ef85
9539712b92a1e30bc4bc0293,0452d99a0d9cf5a6be16d976,f0c787d517ac863258970289,Kazakh,0452d99a0d9cf5a6be16d976,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-f0c787d5
2b39981fd078a0e6a5cc2abb,0452d99a0d9cf5a6be16d976,8be3e14679c6a8e9cc11602f,4500.0,0452d99a0d9cf5a6be16d976,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-8be3e146
a852bc5e898fc060f0e8fb89,0452d99a0d9cf5a6be16d976,4b032a85deef885dd61f3ade,USD,0452d99a0d9cf5a6be16d976,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-4b032a85
574aae414ef43210c1c9afd5,0452d99a0d9cf5a6be16d976,322a3568fde21d170e538057,Bachelor’s degree in a relevant field (minimum GPA: 2.8 out of 4.0)Academic transcriptsStatement of purpose (minimum 700 words)English proficiency: IELTS 6.0 / TOEFL iBT 60Letters of recommendation (at least two from academic or professional sources)CV/ResumeInterview (if applicable)Medical certificateProof of financial support (bank statement showing sufficient funds),0452d99a0d9cf5a6be16d976,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-322a3568
7fe3f45ad77947510cd93240,05cf2adce988837080194e0d,b5a5f827208085a4da0f6c04,160656529637,05cf2adce988837080194e0d,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-b5a5f827
878992b93500f4c3a5dd0c33,05cf2adce988837080194e0d,fdc4009b1fd0fafa596c66b6,Pavlodar Pedagogical University,05cf2adce988837080194e0d,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-fdc4009b
d318c5cd8cdb70ac10da896c,05cf2adce988837080194e0d,81320c043e04f322df8137d0,Psychology,05cf2adce988837080194e0d,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-81320c04
2b786c8ae4c50251d0894243,05cf2adce988837080194e0d,738ccf58948b5f3003d79b36,Undergraduate,05cf2adce988837080194e0d,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-738ccf58
bf11c18e7e7d1428c37958f9,05cf2adce988837080194e0d,7e054cf9256eefaca55bcc89,Psychology,05cf2adce988837080194e0d,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-7e054cf9
ec309d2029f1033395777077,05cf2adce988837080194e0d,78bd48911cd137c3afe32a74,4,05cf2adce988837080194e0d,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-78bd4891
f73a29be8835e1be7a4814de,05cf2adce988837080194e0d,16bf58a5608daaa503d4a488,Kazakh,05cf2adce988837080194e0d,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-16bf58a5
26295b605e3b900da960569c,05cf2adce988837080194e0d,ee5801e50e29561034625800,900.0,05cf2adce988837080194e0d,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-ee5801e5
a248a38c3fec4ab7313711bf,05cf2adce988837080194e0d,dc16c2f3cac0bbacc2aabd77,USD,05cf2adce988837080194e0d,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-dc16c2f3
f550bf80a6522845e6717a9a,05cf2adce988837080194e0d,148b02fdf730c9d05881e42c,Online application formPassport (valid for at least 6 months)Birth certificate (translated into Kazakh or Russian)Secondary school diploma (minimum GPA requirement: 2.5 out of 4.0 or equivalent)Academic transcriptsEnglish proficiency: IELTS 5.5 / TOEFL iBT 46 (if applicable)Medical certificateMotivation letter (minimum 500 words)Proof of financial support (bank statement showing sufficient funds)Application fee payment receipt,05cf2adce988837080194e0d,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-148b02fd
5f4e01a2b2ffac26b56a47ed,062dc89add4c04e870cdde32,f2f0a9c6c5ff8936f47cf463,160656529639,062dc89add4c04e870cdde32,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-f2f0a9c6
b6e70928359ec6bce79c84c1,062dc89add4c04e870cdde32,5a79319bec706d82f3972ca2,Ekibastuz Engineering and Technical Institute named after Academician K. Satpaev,062dc89add4c04e870cdde32,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-5a79319b
4eb10fd99befb353362161fb,062dc89add4c04e870cdde32,9bd3c7b67c245134d18d2f11,Industrial Engineering,062dc89add4c04e870cdde32,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-9bd3c7b6
dd0ce18ef65a6904151296be,062dc89add4c04e870cdde32,1cdf2c932c2236589440ec0c,PhD,062dc89add4c04e870cdde32,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1cdf2c93
ae64007d1f35bcdc01c6dc6b,062dc89add4c04e870cdde32,3048491d3692015e214882a0,Engineering,062dc89add4c04e870cdde32,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-3048491d
9361d6e798dbfa5d117ff956,062dc89add4c04e870cdde32,bfb8728d3fe698265d54bb1f,3 - 4,062dc89add4c04e870cdde32,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-bfb8728d
f974c89f2bf7bc5ec9f8d7da,062dc89add4c04e870cdde32,6d3fd41337908436885f1b19,Russian,062dc89add4c04e870cdde32,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-6d3fd413
abb2d7e77c689902dcb2484b,062dc89add4c04e870cdde32,1668b52cd77dfe615b6c84f5,7000.0,062dc89add4c04e870cdde32,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1668b52c
bf01ce12e2b768b9a1296ce2,062dc89add4c04e870cdde32,6391b0f62131214be98a05f5,USD,062dc89add4c04e870cdde32,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-6391b0f6
7786bb82e2e440aced230d62,062dc89add4c04e870cdde32,40dc8a971ca40019042c73e2,"Master’s degree in a relevant field (minimum GPA: 3.0 out of 4.0)Academic transcriptsResearch proposal (minimum 3,000 words)English proficiency: IELTS 6.5 / TOEFL iBT 79Letters of recommendation (at least two from academic sources)CV/Resume (highlighting research experience, publications, and academic achievements)Interview with facultyMedical certificateProof of financial support (bank statement or scholarship confirmation)",062dc89add4c04e870cdde32,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-40dc8a97
a478ed5fc4db06e36a45c8dc,0a6f0726aa0927ebb36952d5,463869db1924cbf15d445da7,160570705117,0a6f0726aa0927ebb36952d5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-463869db
44b394175016770d2bdffb02,0a6f0726aa0927ebb36952d5,29765f5ecfba813a14ebabcd,Caspian Public University,0a6f0726aa0927ebb36952d5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-29765f5e
ab7ad68512991dcec104ae82,0a6f0726aa0927ebb36952d5,7a90db4fb1893b147d75ba32,International Law,0a6f0726aa0927ebb36952d5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-7a90db4f
37d92b70fedeef4f91858934,0a6f0726aa0927ebb36952d5,b98d5f322539d2c0bc1d4454,Postgraduate,0a6f0726aa0927ebb36952d5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-b98d5f32
a0ee19627137ce845520819f,0a6f0726aa0927ebb36952d5,eebd6e80c8a629d945f8edda,Law,0a6f0726aa0927ebb36952d5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-eebd6e80
f89f8734000d1cebceac2489,0a6f0726aa0927ebb36952d5,b4ef81ebb0e76ca6ef9963e7,2,0a6f0726aa0927ebb36952d5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-b4ef81eb
d725d52ac65b37f9ad378ac1,0a6f0726aa0927ebb36952d5,4dde2e2214a77baa8ce254af,Kazakh,0a6f0726aa0927ebb36952d5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-4dde2e22
08750992f3f89c168e118735,0a6f0726aa0927ebb36952d5,073cf25c23fbb845d8a8ec3a,5000.0,0a6f0726aa0927ebb36952d5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-073cf25c
0b190378ef0f7a3abbaa3296,0a6f0726aa0927ebb36952d5,935326d716c9fd815d8f1800,USD,0a6f0726aa0927ebb36952d5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-935326d7
ec02989543b0aef6679b16c3,0a6f0726aa0927ebb36952d5,ae2cc635185162ace1a5a4c0,Bachelor’s degree in a relevant field (minimum GPA: 2.8 out of 4.0)Academic transcriptsStatement of purpose (minimum 700 words)English or Russian proficiency: IELTS 6.0 / TOEFL iBT 60 (if applicable)Letters of recommendation (at least two from academic or professional sources)CV/ResumeInterview (if applicable)Medical certificateProof of financial support (bank statement showing sufficient funds),0a6f0726aa0927ebb36952d5,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-ae2cc635
c33f60c5f3b7899db1c7cbe2,0c3e2d1102361bbc8d6654fd,c122157e2d020a93d16aaa63,160619199716,0c3e2d1102361bbc8d6654fd,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-c122157e
76d437c7b4cac89e2caa513c,0c3e2d1102361bbc8d6654fd,e777f94f0eddc6107fbef4b2,Taraz Regional University named after M. Kh. Dulati,0c3e2d1102361bbc8d6654fd,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-e777f94f
6031abaaecf62aec19aceddb,0c3e2d1102361bbc8d6654fd,a39f5e767094298d4a8ce142,Law,0c3e2d1102361bbc8d6654fd,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-a39f5e76
ab953cb20d6fa54e64968666,0c3e2d1102361bbc8d6654fd,07013112263db02b52c484c8,Undergraduate,0c3e2d1102361bbc8d6654fd,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-07013112
1be88c00e6bc005c3d3691cf,0c3e2d1102361bbc8d6654fd,69654e9539069605cd55e16f,Law,0c3e2d1102361bbc8d6654fd,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-69654e95
3d6b64f39631c119df414edf,0c3e2d1102361bbc8d6654fd,223c46bdeb3faf9254a5c3ec,4,0c3e2d1102361bbc8d6654fd,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-223c46bd
c363ee219411d75c672d5580,0c3e2d1102361bbc8d6654fd,cff48f046b193a372c1eb19c,English,0c3e2d1102361bbc8d6654fd,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-cff48f04
d087a82888d297391f8aa433,0c3e2d1102361bbc8d6654fd,1a3ab0cd40788bd2e430387e,2000.0,0c3e2d1102361bbc8d6654fd,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1a3ab0cd
5d24472b2f45c7456b6a7b3b,0c3e2d1102361bbc8d6654fd,e79b34ccc581cb2b04479c90,USD,0c3e2d1102361bbc8d6654fd,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-e79b34cc
9cbdd6a97f8050b0b9ec9b5d,0c3e2d1102361bbc8d6654fd,2bdc294352292853b0897ac7,Online application formPassport (valid for at least 6 months)Secondary school diploma (minimum GPA: 3.0 out of 4.0 or equivalent)Academic transcriptsEnglish proficiency: IELTS 5.5 / TOEFL iBT 46 (if applicable)Medical certificateMotivation letter (minimum 500 words)Proof of financial support (bank statement showing sufficient funds)Application fee payment receipt,0c3e2d1102361bbc8d6654fd,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-2bdc2943
fa0c7dd09122b9a0ecd72b82,0d30a493a7072c3e7690dbe9,72af74d688a36be94d656a86,160646165702,0d30a493a7072c3e7690dbe9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-72af74d6
82c04b24ad8772eafab6bee4,0d30a493a7072c3e7690dbe9,ad78fa71725791945b2b151f,Al-Farabi Kazakh National University,0d30a493a7072c3e7690dbe9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-ad78fa71
af50ee5349ef0b73363f0e69,0d30a493a7072c3e7690dbe9,c58be9f2abae1cae20d17fc5,Law,0d30a493a7072c3e7690dbe9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-c58be9f2
5eef6f1f2627545be5028e5a,0d30a493a7072c3e7690dbe9,e8e2dba468d2e8c8ad55839c,PhD,0d30a493a7072c3e7690dbe9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-e8e2dba4
6ce088e39a371cebea9dcca5,0d30a493a7072c3e7690dbe9,678a61a26aae3dc52c33d373,Law,0d30a493a7072c3e7690dbe9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-678a61a2
d63c3f9add2996c38ea42f78,0d30a493a7072c3e7690dbe9,1d247f33acf515ab3adb1dd6,3,0d30a493a7072c3e7690dbe9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1d247f33
3ceda7281a5b7adb5ed9635e,0d30a493a7072c3e7690dbe9,31dd030ee38cab580dfe427d,English,0d30a493a7072c3e7690dbe9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-31dd030e
9806e0ed89585641786b07c8,0d30a493a7072c3e7690dbe9,9a0fd00c6ea23ff3a9a95ca4,3000.0,0d30a493a7072c3e7690dbe9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-9a0fd00c
b3f5eb1db796a239fb5e9c4b,0d30a493a7072c3e7690dbe9,1079cc1eb458632d711a1071,USD,0d30a493a7072c3e7690dbe9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1079cc1e
29b034a6ea72a74293e4d747,0d30a493a7072c3e7690dbe9,4bd22fec15086ee41a3a65bf,"Master’s degree diploma (minimum GPA: 3.0 out of 4.0)Academic transcriptsResearch proposal (minimum 3,000 words, must align with faculty research priorities)English proficiency: IELTS 6.5 / TOEFL iBT 79Letters of recommendation (at least two from previous professors or academic mentors)CV/Resume (highlighting research experience, publications, and academic achievements)Medical certificateProof of financial support (bank statement or scholarship confirmation)",0d30a493a7072c3e7690dbe9,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-4bd22fec
4ce12c22c91769ec400004cb,0f275ac1de854ef832424192,36b505ed3af932c751e6605a,160570705122,0f275ac1de854ef832424192,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-36b505ed
804e8fe6ab8184d493b67dad,0f275ac1de854ef832424192,d794fe5664f612d73ffac739,Kazakh National Women's Pedagogical University,0f275ac1de854ef832424192,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-d794fe56
9d6ef9cbba9785a959b173af,0f275ac1de854ef832424192,aea50aedbc08807895344a91,Psychology,0f275ac1de854ef832424192,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-aea50aed
7f940b6abd1775cc2e738bf3,0f275ac1de854ef832424192,7d6e344be6d909d51d1bbf16,PhD,0f275ac1de854ef832424192,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-7d6e344b
22a787c05d51c3d7b7c8c7ae,0f275ac1de854ef832424192,1e1a856f84f278b33a43d0f2,Psychology,0f275ac1de854ef832424192,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1e1a856f
24424850d598f43499e0ea2a,0f275ac1de854ef832424192,bdb7c389cde28db055eb1e92,3 - 4,0f275ac1de854ef832424192,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-bdb7c389
57c45524b1627491e84b2db2,0f275ac1de854ef832424192,05330868fbe708ec172ed021,Russian,0f275ac1de854ef832424192,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-05330868
cd32f8ae2897fd5dd29d3a9f,0f275ac1de854ef832424192,fe6922c5809dcf7dee9bc849,2500.0,0f275ac1de854ef832424192,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-fe6922c5
f6a900e69f45747b079828b1,0f275ac1de854ef832424192,09066842144fc84f9d3870c7,USD,0f275ac1de854ef832424192,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-09066842
ad3384187ca69328e222108a,0f275ac1de854ef832424192,ffcba2ef074f2fa9ecaac878,"Master’s degree diploma (minimum GPA: 3.0 out of 4.0)Academic transcriptsResearch proposal (minimum 3,000 words, must align with faculty research priorities)English proficiency: IELTS 6.5 / TOEFL iBT 79Letters of recommendation (at least two from previous professors or academic mentors)CV/Resume (highlighting research experience, publications, and academic achievements)Medical certificateProof of financial support (bank statement or scholarship confirmation)",0f275ac1de854ef832424192,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-ffcba2ef
cf13e885ddcdfefd1bdf896e,0f381c7b6da7d02d615720d3,c09fb54540f0baa56e7743ee,160651159768,0f381c7b6da7d02d615720d3,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-c09fb545
ee1e0077f24f79028522f57d,0f381c7b6da7d02d615720d3,57a65306adaa54ec1f94cda5,Karaganda Technical University,0f381c7b6da7d02d615720d3,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-57a65306
9154f519556fa1d84aeb4176,0f381c7b6da7d02d615720d3,5a26ca14c85408182e6eb43a,Mechanical Engineering,0f381c7b6da7d02d615720d3,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-5a26ca14
d97a8fc062078de3ed893e57,0f381c7b6da7d02d615720d3,077549ba6563162f810ad7a6,Postgraduate,0f381c7b6da7d02d615720d3,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-077549ba
99301fc824384237af0cfd03,0f381c7b6da7d02d615720d3,1acec6d5fff1df23cc07099f,Engineering,0f381c7b6da7d02d615720d3,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-1acec6d5
4ea6923d60f7ba222007902c,0f381c7b6da7d02d615720d3,19308e51ed26e7f0f385dcbe,2,0f381c7b6da7d02d615720d3,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-19308e51
cff09cf8353ab4c5bc444798,0f381c7b6da7d02d615720d3,587342ab7aeba88d5d00ca79,Kazakh,0f381c7b6da7d02d615720d3,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-587342ab
a0edea4f041f7869e03cdabc,0f381c7b6da7d02d615720d3,2dc0da0fb3a4d9e891e9b9db,1100.0,0f381c7b6da7d02d615720d3,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-2dc0da0f
11bf9f4717ca9527f4f2f701,0f381c7b6da7d02d615720d3,6f1151beeabb1a399f0a661a,USD,0f381c7b6da7d02d615720d3,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-6f1151be
c5c149d647de0e3b026a03ad,0f381c7b6da7d02d615720d3,7522a3dc3dc2a83111ea2945,"Bachelor’s degree diploma (minimum GPA: 2.8 out of 4.0)Academic transcriptsResearch proposal (minimum 1,500 words)English proficiency: IELTS 6.0 / TOEFL iBT 60Letters of recommendation (at least two from academic advisors)Motivation letter (minimum 700 words)Medical certificateProof of financial support (bank statement showing sufficient funds for tuition and living expenses)",0f381c7b6da7d02d615720d3,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-7522a3dc
c5bfeeb7adc99fe9634a041f,15356ecc79d939fc44ae09b2,45dcf6e6cc5f318437aa11f4,160656529636,15356ecc79d939fc44ae09b2,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-45dcf6e6
7786fdf5d6c2223e6e8be5e9,15356ecc79d939fc44ae09b2,a5d9010cd0ebe67ea4af59e3,Université de Lorraine and Abai University,15356ecc79d939fc44ae09b2,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-a5d9010c
efe220ef6aaa9b02bc845046,15356ecc79d939fc44ae09b2,0b9a4c8ec571241ce53f935c,Department of physics _x000B_,15356ecc79d939fc44ae09b2,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-0b9a4c8e
db9bb089b8fe62d770ff5c02,15356ecc79d939fc44ae09b2,0f5bc1e96fb2a8e3c5097ae8,Postgraduate,15356ecc79d939fc44ae09b2,study-in-kazakhstan,IBfLssGjH23-f9uxjH5Ms,programs,37b34cdb6e7f8b1c5fd976c5,unknown-field-0f5bc1e9
